,이용횟수
9005401.0,2
9110609.0,5
2525.0,9
4122896.0,3
4116544.0,1
4100442.0,5
9002020.0,2
4119996.0,5
2801846.0,3
9135942.0,1
2801443.0,1
72853.0,1
4160116.0,1
4178952.0,1
76423.0,3
4118533.0,8
4115397.0,1
4119401.0,1
76087.0,2
4150377.0,8
4110402.0,6
4117127.0,4
4111686.0,6
8916.0,5
4119236.0,5
4117802.0,15
4198640.0,3
4110071.0,6
9033348.0,1
10741.0,2
9034303.0,7
9000914.0,5
4103630.0,1
4176565.0,6
75443.0,2
4101804.0,3
4105744.0,5
4118411.0,4
9030890.0,1
9198899.0,1
4107641.0,11
72317.0,7
9035991.0,4
12356.0,5
9008680.0,4
4198925.0,1
9011514.0,1
4199300.0,8
73799.0,4
8501280.0,7
9009829.0,8
72619.0,5
2801979.0,2
4178212.0,3
9311.0,2
4100314.0,2
4179024.0,1
4103408.0,3
4101693.0,1
4170967.0,9
4103735.0,2
4102046.0,7
4104709.0,1
4110127.0,4
4122696.0,2
9447.0,6
4117017.0,4
4196927.0,4
4123013.0,3
4197562.0,1
4130452.0,5
4112010.0,2
9009038.0,5
9966.0,2
4105256.0,16
8002108.0,7
9033082.0,3
4107598.0,5
4170881.0,2
9196865.0,5
2802111.0,1
4103706.0,2
4176900.0,1
9030437.0,6
4119964.0,9
5050129.0,1
2802977.0,1
5050066.0,2
4111648.0,8
9014464.0,3
9008696.0,3
10280.0,3
4130251.0,7
4112065.0,9
4119127.0,3
9010942.0,2
4130532.0,12
9100164.0,9
8002389.0,6
4111704.0,2
9000267.0,2
9031809.0,1
4179260.0,4
4117801.0,10
9004912.0,2
4113466.0,1
8720.0,4
9010937.0,5
4119183.0,3
4130232.0,4
4118560.0,16
392.0,1
4100490.0,12
4196060.0,2
4103661.0,1
4116010.0,1
4115096.0,4
4178233.0,2
4101699.0,1
4178972.0,4
72484.0,2
8001944.0,2
9000261.0,2
9006488.0,7
4107187.0,6
4112180.0,1
9107109.0,1
9005348.0,6
8001607.0,7
4100488.0,15
76680.0,34
72533.0,1
4176078.0,1
4117841.0,5
8502203.0,1
4100574.0,2
4117215.0,27
4112122.0,2
73201.0,3
9008872.0,3
9009865.0,2
4119597.0,2
4123424.0,3
9603692.0,1
4170898.0,4
9009826.0,1
4114327.0,1
4103666.0,9
4103532.0,9
73808.0,3
2803239.0,1
4151811.0,3
4112058.0,3
4119541.0,2
4122637.0,1
4196074.0,3
4171028.0,5
70934.0,1
4199889.0,7
4111701.0,2
4174320.0,3
9008707.0,1
2802008.0,1
4117147.0,1
4118189.0,10
4178219.0,1
75304.0,3
4178973.0,2
11370.0,3
4100634.0,2
4150418.0,9
4119443.0,3
4179146.0,3
9008453.0,9
4150495.0,2
9033020.0,1
4118360.0,3
4106953.0,1
4196063.0,7
70091.0,1
4170909.0,2
9446.0,2
9036576.0,1
8403.0,1
4117226.0,3
4117185.0,9
4195994.0,1
4110243.0,4
4198901.0,1
9012664.0,1
4170749.0,1
9000123.0,20
4121323.0,3
4178340.0,8
4101451.0,3
9007086.0,2
4110299.0,1
8332.0,1
4122175.0,22
10907.0,2
4113782.0,21
9036551.0,3
9006346.0,15
111156.0,1
4109026.0,2
4113768.0,3
9010700.0,15
4136462.0,1
10665.0,1
4111168.0,3
4100418.0,2
4178976.0,3
4130530.0,14
4112259.0,3
9034523.0,10
4119821.0,4
2800990.0,2
9000272.0,3
4116376.0,5
9001559.0,6
4112239.0,3
9036135.0,6
4195876.0,2
4112202.0,4
4103883.0,4
71289.0,3
4103303.0,1
4103899.0,1
2807278.0,3
4179262.0,3
9506077.0,3
9012790.0,5
4123522.0,4
4195794.0,1
4177536.0,1
813.0,2
4170685.0,3
9109826.0,1
9035019.0,5
4121944.0,3
4105211.0,6
4170948.0,5
9014258.0,1
4117422.0,5
8502106.0,1
9013930.0,4
3121.0,4
9011118.0,3
4119989.0,1
4118294.0,18
4103316.0,1
9001528.0,2
10474.0,2
4107258.0,3
8002705.0,1
4170395.0,14
4118322.0,10
4110055.0,4
4170241.0,1
4151586.0,1
4109912.0,7
9010028.0,1
7103105.0,9
4102189.0,1
11690.0,2
4121328.0,2
4196511.0,1
4105325.0,4
4103333.0,4
4118327.0,6
4119226.0,2
9030866.0,3
4151662.0,4
4101336.0,6
4119638.0,4
75194.0,5
4107692.0,2
4100589.0,11
33038.0,1
4121983.0,2
9008667.0,2
10617.0,9
9001992.0,2
9613190.0,1
4115046.0,5
4101734.0,1
4112091.0,2
9011130.0,1
4130449.0,13
9007912.0,1
72391.0,5
7738.0,3
4119724.0,3
4196995.0,3
4110087.0,1
10618.0,1
9195036.0,2
4179006.0,6
9011513.0,7
9011466.0,6
4174131.0,7
4103679.0,7
31538.0,1
4116595.0,15
4160240.0,3
2536.0,1
14651.0,1
4112138.0,2
4130104.0,2
9035005.0,11
4107087.0,5
4117085.0,1
4103648.0,2
4199825.0,29
4101827.0,1
4119566.0,1
4113246.0,5
9000537.0,2
4116563.0,5
4103307.0,3
4106771.0,1
72886.0,1
4114957.0,3
4160235.0,12
4115010.0,5
2801583.0,1
4119555.0,5
4119557.0,4
4107898.0,1
3208.0,2
9005453.0,2
4100482.0,1
9011107.0,6
9010833.0,1
10360.0,2
8001392.0,11
4120807.0,5
73987.0,2
4102610.0,1
4121541.0,4
4122432.0,10
4115053.0,18
4123416.0,1
4115854.0,3
4100510.0,8
10767.0,2
4103796.0,1
4196901.0,1
2802052.0,1
9012275.0,3
4196580.0,4
9010904.0,1
4196068.0,5
9011142.0,4
71613.0,4
9119112.0,5
9006333.0,8
9005397.0,1
4117658.0,2
9002658.0,2
4105240.0,6
9011079.0,3
4170725.0,6
2804953.0,1
4117793.0,20
4160140.0,2
4105361.0,14
9011672.0,1
4111613.0,2
4119000.0,1
4177393.0,2
4123517.0,3
2801921.0,3
4119574.0,1
4115313.0,1
10815.0,2
8000866.0,1
4113477.0,20
4103478.0,1
4195439.0,9
4101012.0,2
4171025.0,4
72537.0,1
4101200.0,4
4119375.0,3
75513.0,1
4112372.0,10
4123600.0,1
4176329.0,1
4107853.0,8
11381.0,1
4118438.0,2
4109323.0,2
4112267.0,3
9010746.0,2
9002552.0,2
4170151.0,4
4107244.0,3
4119325.0,10
4107565.0,2
4176463.0,6
9001859.0,2
4176973.0,8
4176464.0,9
4108439.0,5
4112363.0,2
4150337.0,9
4195052.0,4
4102011.0,1
4102533.0,2
4116599.0,3
4103146.0,7
9008152.0,5
4176935.0,3
4130547.0,22
9022212.0,3
2541.0,3
4130201.0,1
9514315.0,2
9003645.0,2
73669.0,2
4103740.0,2
9013843.0,5
4116739.0,11
2800108.0,4
1890.0,5
4135079.0,3
4118352.0,4
9010767.0,9
13965.0,3
4101449.0,1
9204.0,2
4176609.0,5
70689.0,1
72379.0,1
4118283.0,14
4103127.0,3
9002654.0,1
4110566.0,1
4104014.0,2
4117257.0,10
8501509.0,2
4101619.0,2
4135091.0,5
4107831.0,1
4123525.0,1
10597.0,6
9009765.0,4
72578.0,14
8502093.0,1
9002380.0,2
4103633.0,1
4105300.0,1
9011251.0,1
4114754.0,4
73782.0,4
4199914.0,5
72579.0,7
4123531.0,1
9012110.0,1
4135685.0,1
4111958.0,8
9036915.0,3
4179127.0,23
9008740.0,2
4116645.0,6
9909.0,4
4118483.0,5
71282.0,2
4178981.0,5
4116499.0,3
9033324.0,1
4130106.0,3
4197471.0,5
9001940.0,1
4135967.0,1
4136258.0,1
4116259.0,1
8002121.0,14
70509.0,2
9013865.0,4
4122212.0,4
10829.0,3
4103734.0,1
9013038.0,2
4150140.0,7
4150029.0,4
9507032.0,3
4117429.0,7
9606596.0,1
9011018.0,2
7000020.0,1
11963.0,3
4109337.0,3
4113580.0,13
4130379.0,3
9613167.0,2
9899.0,2
4118220.0,4
4102120.0,3
4113040.0,1
9008582.0,1
4103347.0,6
4112050.0,2
9008856.0,3
4119345.0,14
71102.0,9
9012552.0,1
4123656.0,5
4100439.0,9
4110414.0,9
9106885.0,1
4176887.0,2
4198245.0,1
8001907.0,2
9000922.0,2
4114893.0,4
9001891.0,2
4199985.0,9
7000001.0,2
9011356.0,1
9009980.0,1
4150243.0,4
9104617.0,3
4101296.0,3
4176962.0,6
5000010.0,2
1510.0,2
4107642.0,8
4178357.0,6
4150314.0,3
4123067.0,1
2801232.0,1
2801231.0,1
4117078.0,1
72941.0,10
75141.0,4
4109910.0,3
9013517.0,1
9012782.0,7
9006428.0,4
9999.0,1
4110523.0,1
4119116.0,2
9009144.0,4
4107581.0,1
4116527.0,8
9001548.0,3
10137.0,1
4197325.0,7
4602.0,1
1269.0,4
9110585.0,1
4197293.0,9
4112088.0,2
9009811.0,2
2802975.0,3
9009466.0,3
4121700.0,1
9011077.0,1
4170763.0,2
4103502.0,1
9010694.0,3
4122361.0,7
4150120.0,1
11551.0,1
4103682.0,9
9000228.0,3
4160214.0,32
4116493.0,2
9105348.0,3
4100680.0,3
4121751.0,1
1211.0,1
4196075.0,7
70823.0,1
8001449.0,1
9012776.0,1
9012771.0,3
4102070.0,4
4110120.0,8
4122017.0,2
9033785.0,1
76591.0,3
4121802.0,3
4118367.0,1
5000105.0,1
8002155.0,5
8002179.0,4
9000211.0,5
4111989.0,5
4197197.0,3
73687.0,4
4118567.0,13
4199448.0,3
4100698.0,17
9003341.0,5
4109135.0,1
9009081.0,6
4103576.0,12
74009.0,1
4170744.0,1
4130188.0,3
4121970.0,1
4112531.0,4
4150374.0,5
2542.0,10
4195576.0,1
4199917.0,2
9103604.0,8
2801023.0,2
4122217.0,1
4199092.0,2
9000312.0,2
2801953.0,2
9003721.0,1
4170293.0,4
9624.0,4
9061.0,3
4174231.0,10
10732.0,1
4105228.0,2
4102953.0,14
4119313.0,4
4123404.0,1
4116989.0,10
9035154.0,2
9008479.0,14
4178339.0,1
4102168.0,19
4176942.0,3
4171342.0,7
4107837.0,4
4130313.0,2
4107190.0,1
2801582.0,1
60080.0,3
4105275.0,2
4135081.0,3
9011411.0,2
9013247.0,2
4100296.0,4
9100854.0,9
4199367.0,1
4195838.0,1
4100270.0,1
4135485.0,1
4101905.0,2
4107732.0,3
16118.0,5
4114789.0,1
4101797.0,1
9109558.0,6
4100747.0,1
75170.0,5
4113373.0,1
9034507.0,1
4114439.0,1
4121306.0,1
4112389.0,4
4114173.0,3
8176.0,1
4123152.0,2
4108072.0,6
4101996.0,1
4198976.0,1
4100706.0,1
4116547.0,2
9591.0,1
4100734.0,3
4119480.0,3
4195389.0,4
4212.0,2
245.0,2
9000134.0,11
8501726.0,11
2801244.0,1
75465.0,2
4176109.0,1
4109557.0,3
4130308.0,1
74195.0,2
4121304.0,11
10985.0,6
4112187.0,11
9009736.0,4
2801850.0,1
4135071.0,5
4150222.0,1
4190002.0,3
9102818.0,2
4119103.0,2
4118356.0,4
70758.0,2
4196952.0,3
4196953.0,1
4110466.0,1
9001569.0,5
4115036.0,1
13725.0,1
2805254.0,1
4103709.0,7
9006213.0,1
4197423.0,11
12220.0,2
4196579.0,7
4111696.0,8
9009754.0,1
4101840.0,3
9119224.0,2
4103137.0,1
9008797.0,1
4103731.0,3
75470.0,1
72485.0,9
2801949.0,2
9009084.0,2
8501386.0,3
4130504.0,2
9000129.0,3
4122346.0,8
4174587.0,2
76682.0,1
12218.0,3
4113454.0,2
4178215.0,2
9002887.0,2
7101935.0,6
4116632.0,1
9000406.0,2
9831.0,1
4117449.0,5
4101624.0,1
9014524.0,3
4117220.0,1
4102846.0,1
4117794.0,1
4131063.0,1
4105618.0,3
9002677.0,3
9105347.0,1
2800575.0,1
4121417.0,2
13691.0,3
4115897.0,1
9009469.0,3
4150333.0,2
4113607.0,5
9002697.0,2
75289.0,7
9034543.0,7
4199366.0,5
4116710.0,1
9119059.0,6
9103357.0,1
4113245.0,6
70956.0,3
4117836.0,4
9012585.0,3
4103438.0,3
4105462.0,2
4101899.0,8
4123380.0,7
4130461.0,11
4150472.0,6
9010511.0,3
9625.0,7
9031458.0,4
9005432.0,8
12361.0,14
4199610.0,1
7514.0,5
9007847.0,2
4176117.0,4
4100184.0,3
4118458.0,1
9003179.0,3
4170580.0,1
4179229.0,4
2800968.0,1
9034309.0,4
4118501.0,3
4119344.0,12
4115022.0,2
4176481.0,3
9011594.0,1
4176979.0,1
4119619.0,4
2803082.0,3
72039.0,11
4103801.0,13
7646.0,2
4179213.0,5
9031403.0,3
9009414.0,1
4119659.0,4
8015.0,11
4102748.0,2
4122413.0,5
4100667.0,2
4100587.0,1
4176753.0,1
2803770.0,1
9013297.0,1
4178328.0,4
4123704.0,7
9150114.0,1
4195419.0,1
4119322.0,1
9012300.0,4
9003562.0,1
4117362.0,5
7103088.0,2
4130481.0,20
72986.0,5
4107736.0,1
4196998.0,3
4101625.0,1
8000243.0,4
8102758.0,1
9001568.0,2
75851.0,1
4107687.0,1
8001571.0,4
4197153.0,1
4107362.0,1
4121.0,7
4101264.0,1
4119840.0,4
11490.0,3
7830.0,3
10509.0,1
72546.0,2
4177727.0,4
1948.0,6
4107872.0,1
4119436.0,17
4102701.0,1
4101467.0,6
9012052.0,1
4100283.0,4
4118397.0,7
11966.0,3
4123660.0,5
9010768.0,1
9013634.0,1
9034766.0,2
11837.0,10
9009549.0,1
75584.0,1
9119115.0,1
4170373.0,1
4196514.0,1
4115134.0,2
10625.0,6
8002163.0,5
4112370.0,3
4195788.0,5
4102664.0,1
4102667.0,1
9022147.0,1
9036043.0,1
4105605.0,9
4130218.0,7
4196996.0,2
4115001.0,3
9013830.0,2
4100845.0,3
9176105.0,2
10487.0,7
75340.0,2
70498.0,1
4106769.0,1
9502976.0,4
4135881.0,2
9008724.0,2
4101349.0,5
10200.0,1
72080.0,10
9008911.0,14
4105202.0,3
11049.0,1
8001753.0,4
4170025.0,2
11558.0,4
4118436.0,3
9010398.0,1
4118414.0,1
8001870.0,6
1216.0,2
4118145.0,1
70947.0,1
4100191.0,5
73936.0,2
4115079.0,5
4176922.0,4
2801638.0,1
4136065.0,3
4110486.0,1
9010780.0,3
9006847.0,2
9002133.0,3
4105558.0,1
4119668.0,1
4199908.0,1
4106667.0,1
4119568.0,6
9012808.0,2
70896.0,3
4121033.0,1
4105293.0,1
73949.0,1
4100768.0,1
4119611.0,6
2802551.0,3
4105670.0,6
4196934.0,1
4199057.0,6
4116404.0,1
10393.0,1
9000026.0,6
4116751.0,4
8001034.0,3
4196166.0,1
9011033.0,1
9000301.0,4
4103394.0,3
4123624.0,1
4103399.0,7
4110462.0,5
9009778.0,1
4196550.0,2
4196371.0,1
72315.0,4
4105320.0,4
4195440.0,4
4170870.0,2
9196635.0,4
9003822.0,9
4103402.0,4
4123396.0,1
9008218.0,2
4174028.0,7
9002806.0,3
9606476.0,2
4123011.0,2
9870.0,3
2801098.0,3
9119120.0,15
4100952.0,4
7622.0,1
4110177.0,4
8501376.0,1
4100426.0,2
4100987.0,1
4179475.0,1
2801295.0,1
4119033.0,3
4100582.0,10
4118295.0,4
2804421.0,1
9001055.0,1
9012785.0,1
4177986.0,2
70488.0,1
4115071.0,5
4118358.0,1
4112493.0,4
4176910.0,2
9000416.0,3
4118168.0,2
4179002.0,5
9013133.0,8
4122746.0,3
9010043.0,1
9003615.0,3
9009181.0,1
4170064.0,1
9506660.0,3
8002643.0,3
4107093.0,12
4170024.0,2
60283.0,1
4122303.0,5
4119563.0,4
4119455.0,1
4122084.0,16
72931.0,3
8002632.0,4
4117000.0,3
4101461.0,3
9008041.0,1
72077.0,4
9012798.0,1
4110771.0,2
11888.0,1
4100484.0,1
2802598.0,5
8501542.0,2
7103067.0,3
11012.0,1
4199774.0,4
4199598.0,1
4170082.0,2
8001744.0,4
73874.0,2
9010970.0,2
3214.0,5
9179140.0,4
2801174.0,1
9001570.0,2
4176704.0,4
4101472.0,5
9009184.0,5
4119571.0,5
9121990.0,4
2803414.0,1
4100232.0,1
4118167.0,1
4106707.0,1
9009175.0,1
72988.0,1
4116584.0,4
9006467.0,1
9001056.0,11
9013710.0,3
11491.0,1
9012703.0,5
4118384.0,3
4150110.0,7
75378.0,2
4118229.0,1
4130173.0,35
4176263.0,2
4110122.0,6
9007414.0,2
4196171.0,1
9008402.0,4
9008281.0,2
2800435.0,2
9004299.0,2
9009800.0,2
4102614.0,2
9065.0,6
9007314.0,1
9100166.0,2
15823.0,1
4118579.0,5
4176142.0,7
4196635.0,1
4122349.0,3
9003389.0,6
4114080.0,1
33075.0,2
4151677.0,2
9003926.0,4
9927.0,3
2801180.0,2
2800650.0,1
4160232.0,1
9013671.0,2
73166.0,3
4118158.0,2
4102093.0,3
9150306.0,2
4179287.0,3
8502189.0,2
9514267.0,1
4101198.0,1
4179587.0,3
9002650.0,4
4110147.0,8
4179197.0,2
8501022.0,1
4122338.0,2
72368.0,1
4101767.0,3
4115317.0,2
10603.0,2
9177943.0,1
4111807.0,1
4119205.0,2
4113394.0,8
4115154.0,4
7101770.0,2
9008627.0,2
4195622.0,3
4101552.0,1
4174112.0,2
9444.0,1
76450.0,1
9004935.0,1
4109931.0,4
4119014.0,2
2633.0,2
8001605.0,3
9170087.0,1
4199635.0,1
4101394.0,1
9005399.0,2
4103766.0,5
8002240.0,6
9004923.0,3
4115437.0,11
9002651.0,1
4123581.0,3
4100695.0,5
9012507.0,1
4114894.0,8
4176461.0,6
4179268.0,2
9001719.0,2
71473.0,1
4120279.0,1
4103412.0,2
4120152.0,2
9002595.0,8
4103613.0,3
9110.0,5
4115839.0,1
4112556.0,1
2802281.0,1
3122.0,2
4107032.0,4
4179145.0,2
2802135.0,1
2802046.0,2
4107042.0,1
8635.0,3
4117927.0,1
8585.0,1
4198917.0,3
8942.0,3
4100377.0,1
9030865.0,2
4119333.0,1
13476.0,1
9013064.0,1
4119340.0,5
4195132.0,1
8501891.0,2
72503.0,1
9010429.0,1
2806724.0,1
79693.0,3
4100993.0,3
8833.0,4
4112234.0,2
73809.0,7
4102859.0,4
4100886.0,2
8003103.0,2
4107691.0,1
8002663.0,11
8078.0,2
4196919.0,2
4113584.0,4
4610.0,1
4112351.0,2
9007304.0,1
4114427.0,7
4112069.0,3
9007652.0,1
9010905.0,4
8501276.0,3
8502232.0,4
9007299.0,1
4110034.0,12
9011752.0,2
9012311.0,1
9052.0,6
9034217.0,3
9009133.0,6
4116566.0,1
4150492.0,4
4119476.0,3
4196056.0,6
9007824.0,1
9005340.0,2
4119056.0,4
4174582.0,1
4100830.0,5
4112093.0,3
8002350.0,3
72246.0,2
4176679.0,2
70034.0,2
9011060.0,2
4103506.0,3
4109277.0,4
4118521.0,8
4123379.0,2
4119278.0,1
7102103.0,6
10228.0,4
75658.0,1
9008377.0,2
76044.0,2
9000241.0,1
71742.0,1
4111285.0,1
2802121.0,1
9934.0,1
73757.0,7
4170940.0,2
9007803.0,1
72074.0,1
4111171.0,1
4117169.0,8
9000003.0,1
4110246.0,10
4118499.0,1
4108233.0,10
8000816.0,1
4151702.0,4
4170326.0,2
4106947.0,1
4170786.0,6
4170624.0,4
9459.0,2
4130425.0,6
4111214.0,2
7705.0,1
4123747.0,1
8501260.0,17
9010342.0,5
8002126.0,4
4112340.0,1
4179011.0,1
4123627.0,1
4106922.0,2
4136376.0,1
9002267.0,1
4119118.0,1
4170660.0,2
4122908.0,6
4170604.0,2
9011043.0,1
4119274.0,6
4101412.0,1
10190.0,4
4115391.0,1
4102136.0,2
9010949.0,2
4170115.0,1
9036038.0,2
9000130.0,4
10646.0,5
4118484.0,1
2800463.0,1
7101688.0,4
10565.0,1
9036547.0,3
9118541.0,2
8002187.0,3
9422.0,2
9010988.0,2
10439.0,1
4110247.0,2
74837.0,1
9135.0,1
9002706.0,5
4118328.0,10
4177505.0,1
4119396.0,4
4130043.0,6
9011048.0,5
9008088.0,1
10839.0,1
9100172.0,1
4176083.0,3
9006471.0,2
9008634.0,1
9008746.0,4
8002436.0,2
4122202.0,6
77596.0,1
9008502.0,1
9009000.0,2
4121374.0,5
8752.0,2
4150272.0,13
4197560.0,2
4103957.0,1
4113709.0,1
4122293.0,1
4110764.0,2
8002528.0,6
9011291.0,1
4199508.0,2
4100031.0,4
8001015.0,2
4107622.0,4
76683.0,1
4176413.0,1
4110092.0,6
4117110.0,4
4198853.0,1
10020.0,1
4123749.0,2
9035337.0,4
9178958.0,2
4100866.0,3
2801665.0,2
9012445.0,1
9012900.0,1
4122358.0,4
70777.0,9
9008430.0,1
2805423.0,1
4195038.0,1
75748.0,9
9014159.0,2
70114.0,2
4179310.0,3
9033246.0,6
4101896.0,1
4100669.0,1
4105215.0,9
4196524.0,2
9009621.0,1
71131.0,4
8001635.0,6
4110015.0,1
4122431.0,6
75336.0,2
13235.0,1
4177308.0,1
4114768.0,2
4170276.0,2
4130365.0,2
4177484.0,1
10689.0,6
9003596.0,1
71320.0,3
4110226.0,1
4177970.0,1
9005890.0,1
9032770.0,1
4116643.0,7
12347.0,5
4103754.0,3
2805597.0,2
4106084.0,1
10576.0,1
2805553.0,1
9001093.0,2
4109840.0,5
9033355.0,4
9015418.0,2
4178112.0,2
9122893.0,8
4107053.0,4
10655.0,2
4103891.0,2
4178365.0,1
2801515.0,1
2802199.0,1
4107643.0,5
7103687.0,2
4150390.0,2
4100353.0,2
4122082.0,2
4100399.0,1
70941.0,2
9134715.0,1
9179225.0,2
9011031.0,2
4160205.0,6
4199699.0,1
4107828.0,1
71017.0,4
9011021.0,2
4117613.0,2
4100500.0,8
9001061.0,4
8001614.0,3
12265.0,4
73849.0,2
4117612.0,1
8002634.0,1
8002449.0,1
9004324.0,3
9119276.0,3
9000260.0,1
8002597.0,4
4114200.0,4
4105784.0,1
4130162.0,8
4101657.0,2
4118509.0,6
4105284.0,5
4123392.0,2
2805165.0,1
4111806.0,3
4105490.0,1
9012666.0,2
74612.0,3
9000108.0,1
4122362.0,4
8000682.0,2
9003359.0,1
9034007.0,6
4179311.0,3
4119194.0,2
2806199.0,1
4199696.0,11
4179425.0,1
4119010.0,2
4100672.0,4
11204.0,1
4109935.0,1
7479.0,4
4199021.0,2
9008531.0,1
4118127.0,1
2801683.0,1
9011075.0,2
9011050.0,8
4118551.0,6
4110223.0,7
4103475.0,8
4105283.0,4
9004565.0,4
9011127.0,1
9011861.0,2
9012509.0,6
4177426.0,4
4150214.0,3
4121987.0,15
75106.0,1
4114774.0,3
4123043.0,3
8501559.0,3
9011063.0,5
4170877.0,8
4107098.0,2
4110205.0,5
4110743.0,1
4116386.0,1
9011178.0,1
4101157.0,2
2803077.0,1
9013950.0,1
72209.0,1
4114991.0,8
9002596.0,5
4196062.0,5
76431.0,3
4115141.0,1
4111456.0,3
9012175.0,2
4111855.0,2
4122936.0,1
4101474.0,1
4121710.0,1
4117906.0,3
4123268.0,12
10836.0,1
4110275.0,2
9004567.0,2
4115074.0,3
9000930.0,4
4103513.0,2
8002114.0,10
4170838.0,7
9012090.0,1
7100027.0,5
9012636.0,4
11236.0,1
4120317.0,7
4196658.0,1
4115120.0,9
9034299.0,9
4100493.0,2
70901.0,1
2801020.0,1
4195217.0,1
8002177.0,2
4119348.0,6
4178564.0,2
4119341.0,7
8501980.0,4
4118207.0,2
9001050.0,2
9003493.0,2
2801756.0,2
9122325.0,1
14303.0,4
72876.0,3
2802671.0,1
4101980.0,4
4122063.0,1
4130253.0,1
4101656.0,1
4151621.0,1
9012173.0,2
9010424.0,1
4135914.0,1
9010708.0,2
9400.0,3
73931.0,1
10111.0,5
9012186.0,2
4117161.0,2
75602.0,1
71070.0,1
4110181.0,2
4119302.0,2
4107794.0,1
8501410.0,2
4179038.0,1
4106976.0,4
13116.0,6
170574.0,2
4160394.0,2
4112282.0,2
75643.0,3
76288.0,3
4106112.0,1
9009173.0,1
9001963.0,2
4197765.0,3
4112172.0,1
9001988.0,1
4101855.0,1
9010794.0,1
4112108.0,9
4100414.0,6
8501722.0,6
9013842.0,8
8501765.0,7
4110572.0,2
4123788.0,5
11839.0,1
4110301.0,22
4112341.0,1
15589.0,1
4120006.0,2
4119115.0,5
4123667.0,6
4174245.0,1
4113858.0,1
8002544.0,4
9004295.0,8
9004568.0,4
4103856.0,4
8000821.0,8
4122710.0,2
4122266.0,1
4100491.0,1
70900.0,2
4123451.0,4
4119158.0,2
8000994.0,2
4121870.0,3
4103488.0,2
4124.0,5
9010244.0,1
4122792.0,2
4105288.0,7
4117454.0,1
4179004.0,7
4119339.0,1
4130539.0,2
2803253.0,1
4103542.0,4
14828.0,1
11935.0,1
70984.0,1
4109555.0,5
4198868.0,8
8501561.0,1
4107526.0,5
4106969.0,4
4107489.0,2
7932.0,1
9036100.0,4
4104613.0,1
4121300.0,1
4105815.0,1
4102117.0,2
4199773.0,2
7102560.0,2
4115139.0,1
4179161.0,2
4199625.0,1
4103312.0,1
9007754.0,1
4160386.0,1
8501622.0,4
4122412.0,3
4118858.0,2
4110807.0,2
4106684.0,1
4101705.0,1
4195589.0,2
4121403.0,1
4101197.0,5
71119.0,2
9833.0,1
4117804.0,3
9008420.0,1
9009918.0,1
4110806.0,5
4122625.0,2
4112084.0,1
4116721.0,7
2803229.0,5
2802928.0,2
4117267.0,6
9012763.0,1
4197330.0,1
4135579.0,9
9013847.0,2
12166.0,4
4107001.0,6
4103647.0,6
4170575.0,1
4117218.0,3
4100416.0,3
8502058.0,2
4178484.0,1
4150376.0,3
4119129.0,1
4117270.0,3
8733.0,2
4178231.0,1
4151512.0,3
4117615.0,3
9010538.0,1
9003811.0,2
4196299.0,2
4178325.0,3
4198866.0,3
4100824.0,1
4121826.0,3
4117641.0,2
73773.0,3
73677.0,3
4105272.0,8
4100322.0,1
9000923.0,1
9005347.0,1
16444.0,1
72972.0,4
4115377.0,3
4179421.0,3
2802949.0,2
4120812.0,1
15270.0,2
4103324.0,7
4197543.0,7
1277.0,3
4117872.0,1
4118575.0,3
4103597.0,13
9010425.0,1
4199740.0,2
2801497.0,1
4160121.0,12
9904.0,6
4179009.0,2
4122655.0,13
8003122.0,2
4101919.0,3
4113771.0,1
4107284.0,2
4102891.0,6
72654.0,2
4170192.0,1
2802213.0,1
4111052.0,1
2803322.0,2
4101694.0,5
4103789.0,3
9012805.0,1
4195399.0,1
8825.0,3
10073.0,3
8502118.0,1
4196288.0,6
9013465.0,1
4150285.0,3
4111780.0,2
4120045.0,9
9010581.0,1
2801040.0,3
2800843.0,1
4100499.0,6
4135335.0,1
4114377.0,4
4114994.0,3
4106951.0,4
4111882.0,1
4103914.0,4
4110865.0,3
4118383.0,2
9002860.0,8
4123505.0,2
4100312.0,2
9119237.0,1
2801534.0,1
4176076.0,2
4150221.0,1
7102809.0,2
8501960.0,3
4101778.0,4
4115663.0,2
4135979.0,1
4197124.0,1
4114987.0,4
9111787.0,7
4118298.0,2
9000913.0,3
4103546.0,5
4102850.0,2
4170027.0,4
9000489.0,2
9010155.0,1
4107163.0,2
4170544.0,2
4107621.0,3
9004382.0,1
9008710.0,2
4102410.0,2
14811.0,1
10537.0,1
9119286.0,1
9002997.0,1
4199421.0,3
9034770.0,1
4107556.0,1
71375.0,7
8002119.0,1
8478.0,3
4103980.0,2
4130388.0,4
9011961.0,2
8002180.0,2
4119192.0,10
9007623.0,3
4122350.0,4
9035434.0,1
2806160.0,1
4103638.0,4
4114982.0,5
9008711.0,1
8001643.0,2
70760.0,2
4113500.0,2
4102164.0,2
4120019.0,4
9008501.0,1
11224.0,1
4176141.0,5
72869.0,1
11314.0,2
4111760.0,1
2802801.0,3
2802783.0,1
4195024.0,3
4135683.0,2
4130144.0,1
4111293.0,2
4113882.0,2
4115066.0,10
9119434.0,2
9009037.0,2
9003560.0,2
9035990.0,1
9034924.0,1
9001131.0,4
4122364.0,5
4170019.0,2
2802427.0,1
2802581.0,1
4115092.0,4
4105331.0,4
2803572.0,1
9010889.0,1
4199180.0,1
4118693.0,2
